Title,Author,Date,Subjects,Description,OstiID,DOI,Report Number,DOE Number,URL,
FLUX-TRAP REACTOR WITH ABSORBER IN THE CENTER,"Ergen, W.K.",1958-03-01,PHYSICS; ABSORPTION-- ALPHA PARTICLES-- BEAMS-- BERYLLIUM-- BERYLLIUM MODERATOR-- BERYLLIUM OXIDES-- CATIONS-- COPPER-- DECAY-- DIFFUSION LENGTH-- EMISSION-- ENERGY-- ENERGY RANGE-- EXCITATION-- FREQUENCY-- HYDROGEN-- IONS-- LUMINESCENCE-- MEASURED VALUES-- MODERATORS-- MOLECULES-- NEUTRON FLUX-- NUMERICALS-- PHOSPHORS-- PULSES-- REACTORS-- SPECTRA-- TRAPS-- ZINC SULFIDES; ABSORPTION-- ALPHA PARTICLES-- BEAMS-- BERYLLIUM-- BERYLLIUM MODERATOR-- BERYLLIUM OXIDES-- CATIONS-- DECAY-- DIFFUSION LENGTH-- EMISSION-- ENERGY-- ENERGY RANGE-- EXCITATION-- FREQUENCY-- HYDROGEN-- IONS-- LUMINESCENCE-- MEASURED VALUES-- MODERATORS-- MOLECULES-- NEUTRON FLUX-- NUM,"An idealized flux-trap reactor is modified by the insertion of absorber.  It is shown that, for appreciable absorption, a flux depression results, and the remaining flux is proportional to the diffusion constant D times the center flux in the nonabsorption case.  This factor D just cancels the factor 1/D in the expression for this center flux so that the flux in the case with absorber is independent of D. In the case with absorber the advantage of Be and BeO largely disappears.  (auth)",4308396,10.2172/4308396,CF-58-3-27,W-7405-ENG-26,http://www.osti.gov/scitech/biblio/4308396
ECONOMIC COMPARISON OF ZIRCALOY AND STAINLESS STEEL IN NUCLEAR POWER REACTORS.   Summary Report,"Benedict, M.",1958-02-01,METALLURGY AND CERAMICS; COMPUTERS; CRITICALITY; ECONOMICS; ENRICHMENT; FUEL CANS; MASS; MECHANICAL STRUCTURES; POWER PLANTS; STAINLESS STEELS; STANDARDS; URANIUM; ZIRCALOY,"Also available in Italian in Energia nucleare (Milan) 5, Use of zirconium (as Zircaloy) instead of less expensive stainless steel as structural material, fuel cladding, or fuel diluent in nuclear reactors makes savings possible through the use of uranium of lower enrichment and/or through reduction in the critical mass of uranium. columbia-National has made a study of the relative economics of using Zircaloy versus stainless steel in five power- producing thermal reactors, chosen so as to span the entire range of fuel enrichment from natural to highly-enriched uranium.  Break-even prices of Zircaloy were computed for each reactor, i.e., the price  at which, with an annual return on capital investment of 15%, the lower cost of uranium inventory is just balanced by the difference in cost between Zircaloy and stainless steel.  (auth)",4279359,,NP-7260,None,http://www.osti.gov/scitech/biblio/4279359
HIGH-FLUX REACTOR--MACHINE CALCULATION,"Ergen, W.K.",1958-04-15,PHYSICS; ABSORPTION; COMPUTERS; DIFFUSION LENGTH; FISSION; FUELS; GROUP THEORY; LAYERS; NEUTRON FLUX; REACTORS; REFLECTORS; SLOWDOWN; THICKNESS; TRAPS,"By means of 2-group, 3-region calculations the following features are investigated for a flux-trap reactor: finite fuel-layer thickness, moderation in the fuel layer, diffusion constant of the fuel layer, reflector thickness, and flux-trap radius.  A 31-group calculation was used to study simultaneously finite fuel-layer thickness, moderation in the fuel layer, and epithermal absorptions as and fissions.  The results obtained are very near those obtained for the idealized case in ORNL CF-58-1-4.  (auth)",4311924,10.2172/4311924,CF-58-4-7,W-7405-ENG-26,http://www.osti.gov/scitech/biblio/4311924
MULTIPLICATION MEASUREMENTS WITH HIGHLY ENRICHED URANIUM METAL SLABS,"Mihalczo, J.T.; Lynn, J.J.",1959-07-27,CRITICALITY STUDIES; ABSORPTION; BORON; CONFIGURATION; CRITICAL ASSEMBLIES; CRITICALITY; DENSITY; FOAMS; FUEL ELEMENTS; GLASS; MEASURED VALUES; METALS; MODERATORS; MULTIPLICATION FACTORS; NEUTRONS; PLATES; PLEXIGLAS; POLYMERS; REFLECTORS; SAFETY; STORAGE; STYRENE; TUBES; URANIUM 235,"A series of neutron multiplication measurements with arrays of 1 by 8 by 10 in. slabs of 93.4% U/sup 235/-enriched uranium metal was made to provide data from which safety criteria for the storage of these fissile units can be established.  Each slab contained 22.9 kg of U/sup 235/.  A maximum of 125 units was assembled.  The arrays studied were cubic lattices of the units and were usually parallelepipedal in shape.  Arrays were both unmoderated and Plexiglas- moderated and were surrounded in most cases by a 1-in.-thick Plexiglas reflector.  The lattice densities (ratio of fissile unit volume to lattice cell volume) were between 0.023 and 0.06.  Unmoderated lattices with a density of 0.06 would require 145  plus or minus  5 units for criticality, while those with a density of 0.023 would require 350  plus or minus  30 units.  In lattices in which the fissile units are separated by 1 in. of Plexiglas, approximately 27 units would be required for a critical array with a lattice density of 0.06 and about 75 units for a density of 0.023.  Distributing Foamglas (containing 2% boron) throughout a moderated array increased the critical number of fissile units by a factor of 5, while Styrofoam had a small effect.  (auth)",4254086,10.2172/4254086,CF-59-7-87,W-7405-ENG-26,http://www.osti.gov/scitech/biblio/4254086
HEALTH PHYSICS RESEARCH REACTOR HAZARDS SUMMARY,"Lundin, M.I.",1962-09-10,REACTOR TECHNOLOGY; ACCIDENTS; CONTROL SYSTEMS; ENVIRONMENT; FISSION; FUEL ELEMENTS; MOLYBDENUM ALLOYS; OPERATION; PERFORMANCE; PERSONNEL; PLANNING; POWER; PULSES; RADIATION DOSES; RADIATION PROTECTION; REACTOR CORE; REACTOR SAFETY; RESEARCH REACTORS; URANIUM ALLOYS,"The Health Physics Research Reactor is an essentially unmoderated, unreflected, uranium-molybdenum alloy assembly that is capable of producing self- limiting promptcritical bursts with yields of the order of 10/sup 17/ fissions.  The design and performance characteristics, although similar to Godiva assemblies, are improved by the use of the alloyed fuel material for the core assembly.  The reactor will be utilized in the Dosimetry Applications Research Facility (DOSAR) constructed at the Oak Ridge National Laboratory for the furtherance of the health physics and biomedical research programs.  The design of the reactor and its controls and the siting of the facility are such that normal operation of the reactor will not involve radiation levels that are hazardous to either operating personnel or to the general public.  The facility will safely handle the postulated maximum credible accident of 10/sup 19/ fissions.  (auth)",4798057,,ORNL-3248,W-7405-ENG-26,http://www.osti.gov/scitech/biblio/4798057
THE ORNL GAS SAMPLING EXPERIMENT IN CONNECTION WITH THE TAMALPAIS EVENT,"Clark, W.E.",1963-01-01,CHEMISTRY; ENVIRONMENT; GASES; HYDROGEN; ISOTOPIC EXCHANGE; SAMPLING; TRITIUM; WATER,Gas samples taken during the first 10 sec after detonation of the TAMALPAIS device indicated that not more than 3% of the tritium spike underwent exchange with hydrogen in the environmental water.  The percentage of tritium in sequenced samples decreased rapidly with post-shot time.  (auth),4753212,,ORNL-TM-445,W-7405-ENG-26,http://www.osti.gov/scitech/biblio/4753212
THE HIGH FLUX ISOTOPE REACTOR.  SELECTED CONSTRUCTION DRAWINGS.  VOLUME 2,"Binford, F. T.; Cramer, E. N.",1964-08-01,REACTOR TECHNOLOGY; DIAGRAMS; FABRICATION; HFIR; NEUTRON FLUX; PLANNING; RADIOISOTOPES; REACTORS; RESEARCH REACTORS,,4023000,10.2172/4023000,ORNL-3572(Vol.II),W-7405-ENG-26,http://www.osti.gov/scitech/biblio/4023000
EQUILIBRIUM SOLID SOLUTIONS OF NITROGEN IN Cb-1 percent Zr BETWEEN 1200- 1800 deg C,"Inouye, H'",1966-02-01,"METALS, CERAMICS, AND OTHER MATERIALS; Properties and Structure",,4570508,,ORNL-TM-1355; CONF-651025-12,W-7405-ENG-26,http://www.osti.gov/scitech/biblio/4570508
MODIFICATIONS OF THE POINT-KERNEL CODE QAD-P5A:  CONVERSION TO THE IBM-360 COMPUTER AND INCORPORATION OF ADDITIONAL GEOMETRY ROUTINES.,"Solomito, E.; Stockton, J.",1968-01-01,"N32900*  --Physics--Shielding; COMPUTERS; GAMMA RADIATION; NEUTRONS; PROGRAMMING; SHIELDING NEUTRONS/transport in shielding, computer program for; SHIELDING/radiation penetration in, computer program for neutron and gamma; GAMMA RADIATION/attenuation by shielding, computer program for; COMPUTER PROGRAMS/QAD- P5A, modification for IBM-360 of point-kernel",,4498669,,ORNL--4181,W-7405-ENG-26,http://www.osti.gov/scitech/biblio/4498669
"Energy Division annual progress report for period ending September 30, 1988: Volume 2",Not Available,1989-06-01,"29 ENERGY PLANNING, POLICY AND ECONOMY; 32 ENERGY CONSERVATION, CONSUMPTION, AND UTILIZATION; 01 COAL, LIGNITE, AND PEAT; 11 NUCLEAR FUEL CYCLE AND FUEL MATERIALS; ORNL; RESEARCH PROGRAMS; BUILDINGS; CHEMICAL WASTES; COAL; ECONOMIC ANALYSIS; EMERGENCY PLANS; ENERGY CONSERVATION; ENERGY EFFICIENCY; ENVIRONMENTAL EFFECTS; ENVIRONMENTAL IMPACTS; HEAT PUMPS; PROGRESS REPORT; RADIOACTIVE WASTES; WASTE MANAGEMENT; CARBONACEOUS MATERIALS; DOCUMENT TYPES; ECONOMICS; EFFICIENCY; ENERGY SOURCES; FOSSIL FUELS; FUELS; MANAGEMENT; MATERIALS; NATIONAL ORGANIZATIONS; RADIOACTIVE MATERIALS; US AEC; US DOE; US ERDA; US ORGANIZATIONS; WASTES 290500*  -- Energy Planning & Policy-- Research, Development, Demonstration, & Commercialization; 320100  -- Energy Conservation, Consumption, & Utilization-- Buildings; 010900  -- Coal, Lignite, & Peat-- Environmental Aspects; 053000  -- Nuclear Fuels-- Environmental Aspects","The goals and accomplishments of the Energy Division of Oak Ridge National Laboratory are described in this annual progress report for Fiscal Year (FY) 1988. The Energy Division is a multidisciplinary research organization committed to (1) increasing the knowledge and understanding of the way society makes choices in energy use and energy-using technologies, (2) improving society's understanding of the environmental implications of changes in energy technology, and (3) improving and developing new energy-efficient technologies. The Energy Division's programmatic activities focus on four major areas: (1) analysis and assessment, (2) transportation and decision systems research, (3) technology research and development for improving the efficiency of energy and end-use technologies, and (4) electric power systems. The Division's total expenditures in FY 1988 were $44.3 million. The work is supported by the US Department of Energy, US Department of Defense, many other federal agencies, and some private organizations. Disciplines of the 139 staff members include engineering, social sciences, physical and life sciences, and mathematics and statistics.",5849639,10.2172/5849639,ORNL-6540/V2,AC05-84OR21400,http://www.osti.gov/scitech/biblio/5849639
Evaluation of the District of Columbia Energy Office Residential Conservation Assistance Program for Natural Gas-Heated Single-Family Homes,"McCold, Lance Neil [ORNL]; Schmoyer, Richard L [ORNL]",2007-03-01,"32 ENERGY CONSERVATION, CONSUMPTION, AND UTILIZATION; HOUSES; GAS FURNACES; NATURAL GAS; ENERGY EFFICIENCY; ENERGY CONSERVATION; ENERGY CONSUMPTION; EVALUATION; WASHINGTON DC; WEATHERIZATION; THERMAL INSULATION","At the request of the U.S. Department of Energy (DOE), Oak Ridge National Laboratory (ORNL), with assistance from the District of Columbia Energy Office (DCEO) performed an evaluation of part of the DCEO Residential Conservation Assistance Program (RCAP). The primary objective of the evaluation was to evaluate the effectiveness of the DCEO weatherization program. Because Weatherization Assistance Program (WAP) funds are used primarily for weatherization of single-family homes and because evaluating the performance of multi-family residences would be more complex than the project budget would support, ORNL and DCEO focused the study on gas-heated single-family homes. DCEO provided treatment information and arranged for the gas utility to provide billing data for 100 treatment houses and 434 control houses. The Princeton Scorkeeping Method (PRISM) software package was used to normalize energy use for standard weather conditions. The houses of the initial treatment group of 100 houses received over 450 measures costing a little over $180,000, including labor and materials. The average cost per house was $1,811 and the median cost per house was $1,674. Window replacement was the most common measure and accounted for about 35% of total expenditures. Ceiling and floor insulation was installed in 61 houses and accounts for almost 22% of the expenditures. Twenty-seven houses received replacement doors at an average cost of $620 per house. Eight houses received furnace or boiler replacements at an average cost of about $3,000 per house. The control-adjusted average measured savings are about 20 therms/year. The 95% confidence interval is approximately +20 to +60 therms/year. The average pre-weatherization energy consumption of the houses was about 1,100 therm/year. Consequently, the adjusted average savings is approximately 2% ({+-}4%)-not significantly different than zero. Most RCAP expenditures appear to go to repairs. While some repairs may have energy benefits, measures selected to meet repair needs generally have smaller energy benefits per unit cost than measures selected for energy conservation purposes. To the extent that extensive repairs are necessary or desirable, expectations of energy savings need to be adjusted. Since 2002, the DCEO has implemented a number of program improvements it believes enhance program performance. In 2003, DCEO published formal guidance for weatherization in RCAP (DCEO 2003). Consequently, the results of this study may not adequately represent the current performance of the program. DCEO should re-examine current RCAP weatherization patterns and energy savings to assess the effects of program changes.",931525,10.2172/931525,ORNL/TM-CON/500,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/931525
Atomic data for controlled fusion research. Volume IV. Spectroscopic data for iron,"Wiese, W.L. (ed.)",1985-02-01,"74 ATOMIC AND MOLECULAR PHYSICS; 70 PLASMA PHYSICS AND FUSION TECHNOLOGY; IRON IONS; ENERGY LEVELS; IONIZATION; SPECTROSCOPY; ELECTRIC DIPOLES; ENERGY-LEVEL TRANSITIONS; EVALUATED DATA; MAGNETIC DIPOLES; CHARGED PARTICLES; DATA; DIPOLES; INFORMATION; IONS; MULTIPOLES; NUMERICAL DATA 640302*  -- Atomic, Molecular & Chemical Physics-- Atomic & Molecular Properties & Theory; 700103  -- Fusion Energy-- Plasma Research-- Kinetics","Comprehensive spectroscopic data tables are presented for all ions of Fe. Tables of ionization potentials, wave lengths of spectral lines, atomic energy levels, and transition probabilities are given which were excerpted from general critical compilations. All utilized compilations are less than five years old and include data on electric dipole as well as magnetic dipole transitions.",5886757,10.2172/5886757,ORNL-6089-Vol.4,AC05-84OR21400,http://www.osti.gov/scitech/biblio/5886757
ORNL results for Test Case 1 of the International Atomic Energy Agency`s research program on the safety assessment of Near-Surface Radioactive Waste Disposal Facilities,"Thorne, D.J.; McDowell-Boyer, L.M.; Kocher, D.C.; Little, C.A. [Oak Ridge National Lab., Grand Junction, CO (United States)]; Roemer, E.K. [Oak Ridge Inst. for Science and Education, TN (United States)]",1993-07-01,12 MANAGEMENT OF RADIOACTIVE AND NON-RADIOACTIVE WASTES FROM NUCLEAR FACILITIES; 11 NUCLEAR FUEL CYCLE AND FUEL MATERIALS; 61 RADIATION PROTECTION AND DOSIMETRY; 54 ENVIRONMENTAL SCIENCES; RADIOACTIVE WASTES; GROUND DISPOSAL; GROUND WATER; RADIONUCLIDE MIGRATION; SOILS; HUMAN POPULATIONS; RADIATION DOSES; IAEA; COORDINATED RESEARCH PROGRAMS; AQUIFERS; HUMAN INTRUSION; RISK ASSESSMENT; INHALATION; PLANTS; ENVIRONMENTAL EXPOSURE PATHWAY; DOSE EQUIVALENTS 052002; 053002; 560101; 540230; WASTE DISPOSAL AND STORAGE; RADIOACTIVE EFFLUENTS; DOSIMETRY AND MONITORING; RADIOACTIVE MATERIALS MONITORING AND TRANSPORT,"The International Atomic Energy Agency (IAEA) started the Coordinated Research Program entitled ```The Safety Assessment of Near-Surface Radioactive Waste Disposal Facilities.`` The program is aimed at improving the confidence in the modeling results for safety assessments of waste disposal facilities. The program has been given the acronym NSARS (Near-Surface Radioactive Waste Disposal Safety Assessment Reliability Study) for ease of reference. The purpose of this report is to present the ORNL modeling results for the first test case (i.e., Test Case 1) of the IAEA NSARS program. Test Case 1 is based on near-surface disposal of radionuclides that are subsequently leached to a saturated-sand aquifer. Exposure to radionuclides results from use of a well screened in the aquifer and from intrusion into the repository. Two repository concepts were defined in Test Case 1: a simple earth trench and an engineered vault.",10167328,10.2172/10167328,ORNL/TM--12101,AC05-84OR21400,http://www.osti.gov/scitech/biblio/10167328
"Energy Division annual progress report for period ending September 30, 1988: Volume 1",Not Available,1989-06-01,"29 ENERGY PLANNING, POLICY AND ECONOMY; 32 ENERGY CONSERVATION, CONSUMPTION, AND UTILIZATION; ENERGY EFFICIENCY; RESEARCH PROGRAMS; BUILDINGS; ELECTRIC UTILITIES; EMERGENCY PLANS; ENERGY CONSERVATION; ENERGY SOURCES; ENVIRONMENTAL EFFECTS; HEAT PUMPS; PROGRESS REPORT; RENEWABLE ENERGY SOURCES; TRANSPORTATION SECTOR; WASTE MANAGEMENT; DOCUMENT TYPES; EFFICIENCY; MANAGEMENT; PUBLIC UTILITIES 290500*  -- Energy Planning & Policy-- Research, Development, Demonstration, & Commercialization; 320100  -- Energy Conservation, Consumption, & Utilization-- Buildings; 290200  -- Energy Planning & Policy-- Economics & Sociology","The goals and accomplishments of the Energy Division of Oak Ridge National Laboratory are described in this annual progress report for Fiscal Year (FY) 1988. The Energy Division is a multidisciplinary research organization committed to (1) increasing the knowledge and understanding of the way society makes choices in energy use and energy-using technologies, (2) improving society's understanding of the environmental implications of changes in energy technology, and (3) improving and developing new energy-efficient technologies. The Energy Division's programmatic activities focus on four major areas: (1) analysis and assessment, (2) transportation and decision systems research, (3) technology research and development for improving the efficiency of energy end-use technologies, and (4) electric power systems. The Division's total expenditures in FY 1988 were $44.3 million. The work is supported by the US Department of Energy, US Department of Defense, many other federal agencies, and some private organizations. Disciplines of the 139 staff members include engineering, social sciences, physical and life sciences, and mathematics and statistics.",5830652,,ORNL-6540/V1,AC05-84OR21400,http://www.osti.gov/scitech/biblio/5830652
"Materials used in new generation vehicles: supplies, shifts, and supporting infrastructure","Das, S.; Curlee, T.R. [Oak Ridge National Lab., TN (United States)]; Schexnayder, S.M. [Univ. of Tennessee, Knoxville, (United States)]",1997-08-01,33 ADVANCED PROPULSION SYSTEMS; VEHICLES; MATERIAL SUBSTITUTION; STEELS; ALUMINIUM; MAGNESIUM; COMPOSITE MATERIALS,"The Partnership for a New Generation of Vehicles (PNGV) program intends to develop new designs for automobiles that will reduce fuel consumption by two thirds but otherwise have price, comfort, safety, and other measures of performance similar to the typical automobile now on the market. PNGV vehicle designs are expected to substitute lightweight materials, such as aluminum, magnesium, carbon-reinforced polymer composites, glass-reinforced polymer composites, and ultra- light steel, for heavier materials such as steel and iron in automobile components. The target mass of a PNGV vehicle is 1,960 pounds, as compared to the average current vehicle that weights 3,240 pounds. Other changes could include the use of different ferrous alloys, engineering changes, or incorporation of advanced ceramic components. Widespread adoption of these vehicle designs would affect materials markets and require concurrent development and adoption of supporting technologies to supply the materials and to use and maintain them in automobiles. This report identifies what would be required to bring about these changes and developments in materials substitution; identifies reasons that might make these substitutions difficult to accomplish within the overall objectives and timetable of the PNGV program; and identifies any issues arising from the substitution that could prompt consideration of policies to deal with them. The analysis in this paper uses scenarios that assume the production of new generation vehicles will begin in 2007 and that their market share will increase gradually over the following 25 years. The scenarios on which the analysis is based assume a maximum substitution of each potential replacement material considered. This maximum substitution of individual materials (i.e., the amount of replacement material by weight that would be added to the baseline vehicle`s composition) is as follows: ULSAB (high strength steel), 298 lbs.; glass-reinforced composites, 653 lbs.; carbon-reinforced composites, 379 lbs.; aluminum, 926 lbs.; and magnesium, 216 lbs. The substitutions (and the steel and iron they replace) are multiplied by the number of new generation vehicles produced on an annual basis out to 2030 to determine the total quantity of material used in new generation vehicles and the quantity of steel that would be displaced. We identified six stages in the life cycle of materials--mining or extraction of resources; smelting or other processing to produce the material from the resource; producing components from the material; assembling the components into vehicles, using, maintaining, and repairing vehicles; and disposing of the vehicle, including any recycling of materials for automotive or other use--and identified what might be required to supply and use the substitute materials at different life cycle stages. The variables considered are the mineral or material supply, the capital and equipment (including necessary capacity, technical changes, cost, and location), labor and employment, energy, material complements, and environmental emissions and impacts. The analysis shows that raw materials to produce each of the replacement materials are sufficiently available, and adequate mining or extraction capacity exists for each. However, challenges are possible at the material production stage for three of the four materials. For aluminum and magnesium the difficulties are associated with requirements for significant new production capacity, necessary for aluminum because new production equipment will be needed to produce the material in a cost-effective manner and for magnesium because current production capacity is inadequate. The required capacity investment for magnesium to meet demand in 2030 is $13.1 billion. Both materials also would sharply increase energy requirements, and both industries would likely develop mostly--if not entirely--outside the United States. To produce the carbon-based fiber to meet PNGV demand in 2015, an entire new industry must be developed--a $4.6 billion investment. Significant environmental concerns also are associated with carbon fiber production. The glass fiber industry is far more established, but operates at capacity. An estimated investment of $350 million would be required to meet demand in 2015. However, if applications require higher-grade glass fibers, the required investment would increase more than 5-fold. Significant growth would also be required in the composites industry for either carbon- or glass-based fibers. Only composites present a serious challenge at the component fabrication life-cycle stage. The advanced polymer composites likely to be required for NGVs currently account for less than 1% of the total polymer composite market and represent only 4-5% of NGV demand in 2015. For each of the other materials, fabrication technologies are well developed but some additional production capacity would be required.",590028,10.2172/590028,ORNL/TM--13491,AC05-96OR22464,http://www.osti.gov/scitech/biblio/590028
Nuclear facility decommissioning and site remedial actions:  a selected bibliography,"Owen, P.T.; Knox, N.P.; Fielden, J.M.; Johnson, C.A.",1982-09-01,12 MANAGEMENT OF RADIOACTIVE AND NON-RADIOACTIVE WASTES FROM NUCLEAR FACILITIES; 11 NUCLEAR FUEL CYCLE AND FUEL MATERIALS; 22 GENERAL STUDIES OF NUCLEAR REACTORS; NUCLEAR FACILITIES; DECOMMISSIONING; RADIOACTIVE WASTE MANAGEMENT; MILL TAILINGS; REACTOR DECOMMISSIONING; ABANDONED SITES; BIBLIOGRAPHIES; DECONTAMINATION; LAND RECLAMATION; SITE SURVEYS; CLEANING; DOCUMENT TYPES; MANAGEMENT; SOLID WASTES; TAILINGS; WASTE MANAGEMENT; WASTES 052001*  -- Nuclear Fuels-- Waste Processing; 054000  -- Nuclear Fuels-- Health & Safety; 220900  -- Nuclear Reactor Technology-- Reactor Safety,"This bibliography contains 693 references with abstracts on the subject of nuclear facility decommissioning, uranium mill tailings management, and site remedial actions. Foreign, as well as domestic, literature of all types - technical reports, progress reports, journal articles, conference papers, symposium proceedings, theses, books, patents, legislation, and research project descriptions - has been included in this publication. The bibliography contains scientific (basic research as well as applied technology), economic, regulatory, and legal literature pertinent to the US Department of Energy's Remedial Action Program. Major chapters are Surplus Facilities Management Program, Nuclear Facilities Decommissioning, Formerly Utilized Sites Remedial Action Program, Uranium Mill Tailings Remedial Action Program, Grand Junction Remedial Action Program, and Uranium Mill Tailings Management. Chapter sections for chapters 1 and 2 include:  Design, Planning, and Regulations; Site Surveys; Decontamination Studies; Dismantlement and Demolition; Land Decontamination and Reclamation; Waste Disposal; and General Studies. The references within each chapter are arranged alphabetically by leading author. References having no individual author are arranged by corporate author or by title. Indexes are provided for (1) author; (2) corporate affiliation; (3) title; (4) publication description; (5) geographic location; and (6) keywords. An appendix of 202 bibliographic references without abstracts or indexes has been included in this bibliography. This appendix represents literature identified but not abstracted due to time constraints.",6673316,10.2172/6673316,ORNL/EIS-154-Vol.3; RLO/SFM-80/5-Vol.3,W-7405-ENG-26,http://www.osti.gov/scitech/biblio/6673316
PARAMETRIC SURVEY OF THE EFFECTS OF MAJOR PARAMETERS ON THE DESIGN OF FUEL- TO-INERT-SALT HEAT EXCHANGERS FOR THE MSBR.,"Fraas, A P; LaVerne, M E",1971-01-01,"N38140*  --Power Reactor Development--Cooling Systems; CONFIGURATION; HEAT EXCHANGERS; MOLTEN SALT REACTORS; OPTIMIZATION REACTORS, MOLTEN-SALT/heat exchangers for, optimum design parameters of; HEAT EXCHANGERS/design parameters of liquid-liquid, for molten salt reactors, optimum",,4725157,10.2172/4725157,ORNL-TM--2952,W-7405-ENG-26,http://www.osti.gov/scitech/biblio/4725157
Forced-convection heat-transfer measurements with a molten fluoride salt mixture flowing in a smooth tube,"Cooke, J. W.; Cox, B.",1973-03-01,N42300*  --Engineering--Heat Transfer &amp; Fluid Flow; N79300  -- Reactors--Reactor Fuels; *BERYLLIUM FLUORIDES-- FORCED CONVECTION; *LITHIUM FLUORIDES-- FORCED CONVECTION; *MOLTEN SALT FUELS-- FORCED CONVECTION; *THORIUM FLUORIDES-- FORCED CONVECTION; *URANIUM TETRAFLUORIDE-- FORCED CONVECTION; FLUID FLOW,,4486196,10.2172/4486196,ORNL-TM--4079,W-7405-ENG-26,http://www.osti.gov/scitech/biblio/4486196
DEVELOPMENT OF FUEL- AND COOLANT-SALT CENTRIFUGAL PUMPS FOR THE MOLTEN-SALT REACTOR EXPERIMENT.,"Smith, P G",1970-01-01,"N38100*  --Power Reactor Development; COOLANTS; DESIGN; FUSED SALT FUEL; FUSED SALTS; MSRE; PERFORMANCE; PUMPS; TESTING PUMPS (LIQUID METAL)/development of centrifugal sump- type, for molten salt fuel and coolant; MOLTEN SALT REACTOR EXPERIMENT/pumps for, development and performance of centrifugal; PUMPS (LIQUID METAL)/performance of centrifugal sump-type, during MSRE operation",,4106980,10.2172/4106980,ORNL-TM--2987,W-7405-ENG-26,http://www.osti.gov/scitech/biblio/4106980
